seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
NZ_BADI01000380.1	1	3	310	2745	0.993	0.993	1	3	310	2745	NA	NA	0	1	3	310	2745	0.993	0.0	0.0	0.0	100.0	0.0	0.0	3	dsDNAphage	linear	NZ_BADI01000380.1||full	0.993	dsDNAphage
NZ_BADI01000374.1	1	3	3	1359	0.96	0.96	1	3	3	1359	NA	NA	0	1	3	3	1359	0.96	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	NZ_BADI01000374.1||full	0.96	ssDNA
NZ_BADI01000293.1	1	11	134	7487	0.773	0.773	1	11	134	7487	NA	NA	0	1	11	134	7487	0.773	0.0	0.0	0.0	40.0	0.0	60.0	0	ssDNA	linear	NZ_BADI01000293.1||full	0.773	ssDNA
NZ_BADI01000272.1	1	14	1	8707	1.0	1.0	1	14	1	8707	NA	NA	0	1	14	1	8707	1.0	0.0	14.3	0.0	78.6	0.0	7.1	8	dsDNAphage	linear	NZ_BADI01000272.1||full	1.0	dsDNAphage
NZ_BADI01000271.1	1	4	1	3188	0.987	0.987	1	4	1	3188	NA	NA	0	1	4	1	3188	0.987	0.0	0.0	0.0	100.0	0.0	0.0	3	dsDNAphage	linear	NZ_BADI01000271.1||full	0.987	dsDNAphage
NZ_BADI01000270.1	1	10	3	7365	1.0	1.0	1	10	3	7365	NA	NA	0	1	10	3	7365	1.0	0.0	0.0	0.0	50.0	0.0	50.0	1	dsDNAphage	linear	NZ_BADI01000270.1||full	1.0	dsDNAphage
NZ_BADI01000211.1	1	3	3	9714	0.54	0.54	1	3	3	9714	NA	NA	0	1	3	3	9714	0.54	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	NZ_BADI01000211.1||full	0.54	dsDNAphage
NZ_BADI01000209.1	1	4	2	2232	0.64	0.64	1	4	2	2232	NA	NA	0	1	4	2	2232	0.64	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NZ_BADI01000209.1||full	0.64	ssDNA
NZ_BADI01000186.1	1	4	65	2100	0.973	0.973	1	4	65	2100	NA	NA	0	1	4	65	2100	0.973	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	NZ_BADI01000186.1||full	0.973	ssDNA
NZ_BADI01000158.1	1	2	239	1001	0.973	0.973	1	2	239	1001	NA	NA	0	1	2	239	1001	0.973	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NZ_BADI01000158.1||full	0.973	ssDNA
NZ_BADI01000137.1	1	3	1	1558	0.907	0.907	1	3	1	1558	NA	NA	0	1	3	1	1558	0.907	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	NZ_BADI01000137.1||full	0.907	ssDNA
NZ_BADI01000107.1	1	2	157	2374	0.98	0.98	1	2	157	2374	NA	NA	0	1	2	157	2374	0.98	0.0	0.0	0.0	50.0	0.0	50.0	1	dsDNAphage	linear	NZ_BADI01000107.1||full	0.98	dsDNAphage
NZ_BADI01000106.1	1	10	1	5004	0.92	0.92	1	10	1	5004	NA	NA	0	1	10	1	5004	0.92	0.0	10.0	0.0	30.0	10.0	50.0	2	dsDNAphage	linear	NZ_BADI01000106.1||full	0.92	dsDNAphage
NZ_BADI01000099.1	1	7	2	4897	0.733	0.733	1	7	2	4897	NA	NA	0	1	7	2	4897	0.733	0.0	0.0	0.0	57.1	14.3	28.6	0	dsDNAphage	linear	NZ_BADI01000099.1||full	0.733	dsDNAphage
NZ_BADI01000095.1	1	3	3	1734	1.0	1.0	1	3	3	1734	NA	NA	0	1	3	3	1734	1.0	0.0	0.0	0.0	100.0	0.0	0.0	3	dsDNAphage	linear	NZ_BADI01000095.1||full	1.0	dsDNAphage
NZ_BADI01000068.1	1	8	2	3381	0.993	0.993	1	8	2	3381	NA	NA	0	1	8	2	3381	0.993	0.0	12.5	0.0	87.5	0.0	0.0	4	dsDNAphage	linear	NZ_BADI01000068.1||full	0.993	dsDNAphage
NZ_BADI01000067.1	1	3	1	1869	0.873	0.873	1	3	1	1869	NA	NA	0	1	3	1	1869	0.873	0.0	33.3	0.0	66.7	0.0	0.0	1	dsDNAphage	linear	NZ_BADI01000067.1||full	0.873	dsDNAphage
NZ_BADI01000066.1	1	4	1	3851	0.92	0.92	1	4	1	3851	NA	NA	0	1	4	1	3851	0.92	0.0	25.0	0.0	75.0	0.0	0.0	3	dsDNAphage	linear	NZ_BADI01000066.1||full	0.92	dsDNAphage
NZ_BADI01000035.1	1	3	3	1926	0.553	0.553	1	3	3	1926	NA	NA	0	1	3	3	1926	0.553	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	NZ_BADI01000035.1||full	0.553	dsDNAphage
NZ_BADI01000024.1	1	2	317	1346	0.967	0.967	1	2	317	1346	NA	NA	0	1	2	317	1346	0.967	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NZ_BADI01000024.1||full	0.967	ssDNA
