seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
NZ_CAEE01000424.1	1	7	1	3301	0.773	0.773	1	7	1	3301	NA	NA	0	1	7	1	3301	0.773	0.0	0.0	0.0	28.6	28.6	42.9	0	dsDNAphage	linear	NZ_CAEE01000424.1||full	0.773	dsDNAphage
NZ_CAEE01000412.1	1	2	2	984	0.98	0.98	1	2	2	984	NA	NA	0	1	2	2	984	0.98	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NZ_CAEE01000412.1||full	0.98	ssDNA
NZ_CAEE01000411.1	1	2	141	1277	0.973	0.973	1	2	141	1277	NA	NA	0	1	2	141	1277	0.973	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NZ_CAEE01000411.1||full	0.973	ssDNA
NZ_CAEE01000349.1	1	9	3	6644	0.887	0.887	1	9	3	6644	NA	NA	0	1	9	3	6644	0.887	0.0	0.0	0.0	66.7	0.0	33.3	0	dsDNAphage	linear	NZ_CAEE01000349.1||full	0.887	dsDNAphage
NZ_CAEE01000345.1	1	7	1	3006	0.78	0.78	1	7	1	3006	NA	NA	0	1	7	1	3006	0.78	0.0	0.0	0.0	14.3	0.0	85.7	0	dsDNAphage	linear	NZ_CAEE01000345.1||full	0.78	dsDNAphage
NZ_CAEE01000327.1	1	3	3	1269	1.0	1.0	1	3	3	1269	NA	NA	0	1	3	3	1269	1.0	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	NZ_CAEE01000327.1||full	1.0	ssDNA
NZ_CAEE01000326.1	1	5	162	2758	0.74	0.74	1	5	162	2758	NA	NA	0	1	5	162	2758	0.74	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	NZ_CAEE01000326.1||full	0.74	ssDNA
NZ_CAEE01000321.1	1	6	1	4619	0.84	0.84	1	6	1	4619	NA	NA	0	1	6	1	4619	0.84	0.0	50.0	0.0	50.0	0.0	0.0	3	dsDNAphage	linear	NZ_CAEE01000321.1||full	0.84	dsDNAphage
NZ_CAEE01000311.1	1	2	58	2061	0.793	0.793	1	2	58	2061	NA	NA	0	1	2	58	2061	0.793	0.0	0.0	0.0	100.0	0.0	0.0	0	dsDNAphage	linear	NZ_CAEE01000311.1||full	0.793	dsDNAphage
NZ_CAEE01000277.1	1	3	53	2403	0.86	0.86	1	3	53	2403	NA	NA	0	1	3	53	2403	0.86	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	NZ_CAEE01000277.1||full	0.86	ssDNA
NZ_CAEE01000239.1	1	16	937	8091	0.867	0.867	1	16	937	8091	NA	NA	0	1	16	937	8091	0.867	0.0	6.2	0.0	18.8	0.0	75.0	0	dsDNAphage	linear	NZ_CAEE01000239.1||full	0.867	dsDNAphage
NZ_CAEE01000230.1	1	4	3	2089	0.547	0.547	1	4	3	2089	NA	NA	0	1	4	3	2089	0.547	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	NZ_CAEE01000230.1||full	0.547	ssDNA
NZ_CAEE01000171.1	1	5	1	1394	0.953	0.953	1	5	1	1394	NA	NA	0	1	5	1	1394	0.953	0.0	0.0	0.0	40.0	0.0	60.0	0	ssDNA	linear	NZ_CAEE01000171.1||full	0.953	ssDNA
NZ_CAEE01000057.1	1	28	2	19989	0.993	1.0	1	28	2	19989	NA	NA	0	1	28	2	19989	0.993	0.0	14.3	0.0	75.0	0.0	10.7	16	dsDNAphage	linear	NZ_CAEE01000057.1||full	0.993	dsDNAphage
NZ_CAEE01000042.1	1	25	2	14732	1.0	1.0	1	25	2	14732	NA	NA	0	1	25	2	14732	1.0	0.0	0.0	0.0	60.0	0.0	40.0	8	dsDNAphage	linear	NZ_CAEE01000042.1||full	1.0	dsDNAphage
NZ_CAEE01000033.1	1	2	38	1079	0.987	0.987	1	2	38	1079	NA	NA	0	1	2	38	1079	0.987	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NZ_CAEE01000033.1||full	0.987	ssDNA
NZ_CAEE01000006.1	1	3	2	788	0.887	0.887	1	3	2	788	NA	NA	0	1	3	2	788	0.887	0.0	0.0	0.0	66.7	0.0	33.3	0	dsDNAphage	linear	NZ_CAEE01000006.1||full	0.887	dsDNAphage
