seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
NW_917763.1	1	3	3	3058	0.893	0.893	1	3	3	3058	NA	NA	0	1	3	3	3058	0.893	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	NW_917763.1||full	0.893	ssDNA
NW_917729.1	1	2	101	2991	0.92	0.92	1	2	101	2991	NA	NA	0	1	2	101	2991	0.92	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_917729.1||full	0.92	ssDNA
NW_917636.1	1	2	1	2520	0.787	0.787	1	2	1	2520	NA	NA	0	1	2	1	2520	0.787	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_917636.1||full	0.787	ssDNA
NW_917580.1	1	2	103	1854	0.9	0.9	1	2	103	1854	NA	NA	0	1	2	103	1854	0.9	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_917580.1||full	0.9	ssDNA
NW_917577.1	1	3	417	2726	0.927	0.927	1	3	417	2726	NA	NA	0	1	3	417	2726	0.927	0.0	0.0	0.0	100.0	0.0	0.0	0	dsDNAphage	linear	NW_917577.1||full	0.927	dsDNAphage
NW_917533.1	1	3	2	2654	0.82	0.82	1	3	2	2654	NA	NA	0	1	3	2	2654	0.82	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	NW_917533.1||full	0.82	ssDNA
NW_917530.1	1	2	206	2411	0.833	0.833	1	2	206	2411	NA	NA	0	1	2	206	2411	0.833	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_917530.1||full	0.833	ssDNA
NW_917526.1	1	3	2	2645	0.86	0.86	1	3	2	2645	NA	NA	0	1	3	2	2645	0.86	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	NW_917526.1||full	0.86	ssDNA
NW_917480.1	1	3	1	2577	0.927	0.927	1	3	1	2577	NA	NA	0	1	3	1	2577	0.927	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	NW_917480.1||full	0.927	ssDNA
NW_917451.1	1	2	4	2520	0.84	0.84	1	2	4	2520	NA	NA	0	1	2	4	2520	0.84	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_917451.1||full	0.84	ssDNA
NW_917442.1	1	2	368	2117	0.927	0.927	1	2	368	2117	NA	NA	0	1	2	368	2117	0.927	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_917442.1||full	0.927	ssDNA
NW_917417.1	1	3	549	2467	0.993	0.993	1	3	549	2467	NA	NA	0	1	3	549	2467	0.993	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	NW_917417.1||full	0.993	ssDNA
NW_917400.1	1	3	3	2395	0.92	0.92	1	3	3	2395	NA	NA	0	1	3	3	2395	0.92	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	NW_917400.1||full	0.92	ssDNA
NW_917391.1	1	2	1404	2436	0.993	0.993	1	2	1404	2436	NA	NA	0	1	2	1404	2436	0.993	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_917391.1||full	0.993	ssDNA
NW_917381.1	1	2	173	2427	0.84	0.84	1	2	173	2427	NA	NA	0	1	2	173	2427	0.84	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_917381.1||full	0.84	ssDNA
NW_917374.1	1	3	3	2363	0.933	0.933	1	3	3	2363	NA	NA	0	1	3	3	2363	0.933	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	NW_917374.1||full	0.933	ssDNA
NW_917353.1	2	3	848	2996	0.953	0.953	2	3	848	2996	NA	NA	0	2	3	848	2996	0.953	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	circular	NW_917353.1||full	0.953	ssDNA
NW_917300.1	1	2	178	2313	0.987	0.987	1	2	178	2313	NA	NA	0	1	2	178	2313	0.987	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NW_917300.1||full	0.987	ssDNA
NW_917287.1	1	2	465	2279	0.927	0.927	1	2	465	2279	NA	NA	0	1	2	465	2279	0.927	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_917287.1||full	0.927	ssDNA
NW_917239.1	1	2	587	2255	1.0	1.0	1	2	587	2255	NA	NA	0	1	2	587	2255	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NW_917239.1||full	1.0	ssDNA
NW_917235.1	1	2	2	1321	0.94	0.94	1	2	2	1321	NA	NA	0	1	2	2	1321	0.94	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NW_917235.1||full	0.94	ssDNA
NW_917226.1	1	2	531	2246	0.973	0.973	1	2	531	2246	NA	NA	0	1	2	531	2246	0.973	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_917226.1||full	0.973	ssDNA
NW_917222.1	1	2	139	2243	0.993	0.993	1	2	139	2243	NA	NA	0	1	2	139	2243	0.993	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NW_917222.1||full	0.993	ssDNA
NW_917167.1	1	2	946	2157	0.987	0.987	1	2	946	2157	NA	NA	0	1	2	946	2157	0.987	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_917167.1||full	0.987	ssDNA
NW_917127.1	1	3	1	2150	0.953	0.953	1	3	1	2150	NA	NA	0	1	3	1	2150	0.953	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NW_917127.1||full	0.953	ssDNA
NW_917109.1	1	3	455	2135	0.92	0.92	1	3	455	2135	NA	NA	0	1	3	455	2135	0.92	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	NW_917109.1||full	0.92	ssDNA
NW_917102.1	1	3	3	2134	0.64	0.64	1	3	3	2134	NA	NA	0	1	3	3	2134	0.64	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	NW_917102.1||full	0.64	ssDNA
NW_917039.1	1	2	21	2080	1.0	1.0	1	2	21	2080	NA	NA	0	1	2	21	2080	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NW_917039.1||full	1.0	ssDNA
NW_917031.1	1	2	1	1999	0.92	0.92	1	2	1	1999	NA	NA	0	1	2	1	1999	0.92	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NW_917031.1||full	0.92	ssDNA
NW_917020.1	1	2	564	2061	0.973	0.973	1	2	564	2061	NA	NA	0	1	2	564	2061	0.973	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_917020.1||full	0.973	ssDNA
NW_916997.1	1	2	676	1922	0.92	0.92	1	2	676	1922	NA	NA	0	1	2	676	1922	0.92	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_916997.1||full	0.92	ssDNA
NW_916988.1	1	2	3	1728	0.82	0.82	1	2	3	1728	NA	NA	0	1	2	3	1728	0.82	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_916988.1||full	0.82	ssDNA
NW_916987.1	1	2	537	2033	0.987	0.987	1	2	537	2033	NA	NA	0	1	2	537	2033	0.987	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_916987.1||full	0.987	ssDNA
NW_916979.1	1	2	100	1851	0.94	0.94	1	2	100	1851	NA	NA	0	1	2	100	1851	0.94	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NW_916979.1||full	0.94	ssDNA
NW_916929.1	1	3	1	1987	0.913	0.913	1	3	1	1987	NA	NA	0	1	3	1	1987	0.913	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	NW_916929.1||full	0.913	ssDNA
NW_916908.1	1	2	3	1915	0.873	0.873	1	2	3	1915	NA	NA	0	1	2	3	1915	0.873	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_916908.1||full	0.873	ssDNA
NW_916887.1	1	2	603	2727	0.94	0.94	1	2	603	2727	NA	NA	0	1	2	603	2727	0.94	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	circular	NW_916887.1||full	0.94	ssDNA
NW_916859.1	1	2	10	1943	0.98	0.98	1	2	10	1943	NA	NA	0	1	2	10	1943	0.98	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NW_916859.1||full	0.98	ssDNA
NW_916858.1	1	2	348	1710	0.913	0.913	1	2	348	1710	NA	NA	0	1	2	348	1710	0.913	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NW_916858.1||full	0.913	ssDNA
NW_916843.1	1	2	2	1707	1.0	1.0	1	2	2	1707	NA	NA	0	1	2	2	1707	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NW_916843.1||full	1.0	ssDNA
NW_916820.1	1	2	1	1267	0.96	0.96	1	2	1	1267	NA	NA	0	1	2	1	1267	0.96	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NW_916820.1||full	0.96	ssDNA
NW_916819.1	1	3	3	1931	0.96	0.96	1	3	3	1931	NA	NA	0	1	3	3	1931	0.96	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	NW_916819.1||full	0.96	ssDNA
NW_916786.1	1	2	180	1915	0.953	0.953	1	2	180	1915	NA	NA	0	1	2	180	1915	0.953	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NW_916786.1||full	0.953	ssDNA
NW_916777.1	1	2	3	1891	0.78	0.78	1	2	3	1891	NA	NA	0	1	2	3	1891	0.78	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_916777.1||full	0.78	ssDNA
NW_916756.1	1	2	72	1627	0.953	0.953	1	2	72	1627	NA	NA	0	1	2	72	1627	0.953	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NW_916756.1||full	0.953	ssDNA
NW_916755.1	1	2	17	1713	0.94	0.94	1	2	17	1713	NA	NA	0	1	2	17	1713	0.94	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NW_916755.1||full	0.94	ssDNA
NW_916681.1	1	2	279	1867	0.96	0.96	1	2	279	1867	NA	NA	0	1	2	279	1867	0.96	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NW_916681.1||full	0.96	ssDNA
NW_916639.1	1	2	180	1842	0.84	0.84	1	2	180	1842	NA	NA	0	1	2	180	1842	0.84	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_916639.1||full	0.84	ssDNA
NW_916604.1	1	2	160	1830	0.967	0.967	1	2	160	1830	NA	NA	0	1	2	160	1830	0.967	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NW_916604.1||full	0.967	ssDNA
NW_916579.1	1	2	1	1793	0.893	0.893	1	2	1	1793	NA	NA	0	1	2	1	1793	0.893	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NW_916579.1||full	0.893	ssDNA
NW_916574.1	1	2	2	1566	0.927	0.927	1	2	2	1566	NA	NA	0	1	2	2	1566	0.927	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_916574.1||full	0.927	ssDNA
NW_916537.1	1	2	2	1638	0.833	0.833	1	2	2	1638	NA	NA	0	1	2	2	1638	0.833	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_916537.1||full	0.833	ssDNA
NW_916524.1	1	3	2	1799	0.993	0.993	1	3	2	1799	NA	NA	0	1	3	2	1799	0.993	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NW_916524.1||full	0.993	ssDNA
NW_916507.1	1	2	653	1792	0.987	0.987	1	2	653	1792	NA	NA	0	1	2	653	1792	0.987	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_916507.1||full	0.987	ssDNA
NW_916498.1	1	2	1	1777	0.72	0.72	1	2	1	1777	NA	NA	0	1	2	1	1777	0.72	0.0	0.0	0.0	100.0	0.0	0.0	0	dsDNAphage	linear	NW_916498.1||full	0.72	dsDNAphage
NW_916444.1	1	2	56	1653	0.96	0.96	1	2	56	1653	NA	NA	0	1	2	56	1653	0.96	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NW_916444.1||full	0.96	ssDNA
NW_916428.1	1	2	2	1517	0.96	0.96	1	2	2	1517	NA	NA	0	1	2	2	1517	0.96	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NW_916428.1||full	0.96	ssDNA
NW_916400.1	1	2	1001	2076	0.9	0.9	1	2	1001	2076	NA	NA	0	1	2	1001	2076	0.9	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	circular	NW_916400.1||full	0.9	ssDNA
NW_916383.1	1	2	1	1484	0.96	0.96	1	2	1	1484	NA	NA	0	1	2	1	1484	0.96	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NW_916383.1||full	0.96	ssDNA
NW_916382.1	1	2	122	1758	0.953	0.953	1	2	122	1758	NA	NA	0	1	2	122	1758	0.953	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NW_916382.1||full	0.953	ssDNA
NW_916377.1	1	2	2	1757	0.96	0.96	1	2	2	1757	NA	NA	0	1	2	2	1757	0.96	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NW_916377.1||full	0.96	ssDNA
NW_916373.1	1	2	2	1407	0.747	0.747	1	2	2	1407	NA	NA	0	1	2	2	1407	0.747	0.0	0.0	0.0	100.0	0.0	0.0	0	dsDNAphage	linear	NW_916373.1||full	0.747	dsDNAphage
NW_916372.1	1	2	1	1014	0.933	0.933	1	2	1	1014	NA	NA	0	1	2	1	1014	0.933	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_916372.1||full	0.933	ssDNA
NW_916371.1	1	2	2	1570	0.88	0.88	1	2	2	1570	NA	NA	0	1	2	2	1570	0.88	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_916371.1||full	0.88	ssDNA
NW_916319.1	1	2	292	1739	0.993	0.993	1	2	292	1739	NA	NA	0	1	2	292	1739	0.993	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_916319.1||full	0.993	ssDNA
NW_916314.1	1	3	1	1740	0.913	0.913	1	3	1	1740	NA	NA	0	1	3	1	1740	0.913	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	NW_916314.1||full	0.913	ssDNA
NW_916295.1	1	2	3	1628	0.813	0.813	1	2	3	1628	NA	NA	0	1	2	3	1628	0.813	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_916295.1||full	0.813	ssDNA
NW_916256.1	1	2	16	1725	0.947	0.947	1	2	16	1725	NA	NA	0	1	2	16	1725	0.947	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_916256.1||full	0.947	ssDNA
NW_916246.1	1	2	13	1705	0.993	0.993	1	2	13	1705	NA	NA	0	1	2	13	1705	0.993	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NW_916246.1||full	0.993	ssDNA
NW_916233.1	1	3	2	1719	1.0	1.0	1	3	2	1719	NA	NA	0	1	3	2	1719	1.0	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	NW_916233.1||full	1.0	ssDNA
NW_916201.1	1	2	3	1337	0.96	0.96	1	2	3	1337	NA	NA	0	1	2	3	1337	0.96	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_916201.1||full	0.96	ssDNA
NW_916173.1	1	2	1	512	0.867	0.867	1	2	1	512	NA	NA	0	1	2	1	512	0.867	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_916173.1||full	0.867	ssDNA
NW_916097.1	1	2	138	1684	0.96	0.96	1	2	138	1684	NA	NA	0	1	2	138	1684	0.96	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NW_916097.1||full	0.96	ssDNA
NW_916075.1	1	2	8	1679	0.853	0.853	1	2	8	1679	NA	NA	0	1	2	8	1679	0.853	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_916075.1||full	0.853	ssDNA
NW_916028.1	1	2	2	1628	1.0	1.0	1	2	2	1628	NA	NA	0	1	2	2	1628	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NW_916028.1||full	1.0	ssDNA
NW_916012.1	1	2	216	1638	0.947	0.947	1	2	216	1638	NA	NA	0	1	2	216	1638	0.947	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NW_916012.1||full	0.947	ssDNA
NW_915998.1	1	2	1	1502	0.773	0.773	1	2	1	1502	NA	NA	0	1	2	1	1502	0.773	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_915998.1||full	0.773	ssDNA
NW_915914.1	1	2	3	878	0.927	0.927	1	2	3	878	NA	NA	0	1	2	3	878	0.927	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_915914.1||full	0.927	ssDNA
NW_915912.1	1	2	1	1634	0.973	0.973	1	2	1	1634	NA	NA	0	1	2	1	1634	0.973	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_915912.1||full	0.973	ssDNA
NW_915859.1	1	2	56	1496	0.947	0.947	1	2	56	1496	NA	NA	0	1	2	56	1496	0.947	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_915859.1||full	0.947	ssDNA
NW_915818.1	1	2	6	1616	0.98	0.98	1	2	6	1616	NA	NA	0	1	2	6	1616	0.98	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_915818.1||full	0.98	ssDNA
NW_915715.1	1	2	3	1471	0.947	0.947	1	2	3	1471	NA	NA	0	1	2	3	1471	0.947	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NW_915715.1||full	0.947	ssDNA
NW_915690.1	1	2	469	1592	0.927	0.927	1	2	469	1592	NA	NA	0	1	2	469	1592	0.927	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_915690.1||full	0.927	ssDNA
NW_915681.1	2	3	941	2107	0.96	0.96	2	3	941	2107	NA	NA	0	2	3	941	2107	0.96	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	circular	NW_915681.1||full	0.96	ssDNA
NW_915631.1	1	2	36	1584	0.967	0.967	1	2	36	1584	NA	NA	0	1	2	36	1584	0.967	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_915631.1||full	0.967	ssDNA
NW_915625.1	1	3	3	1582	0.973	0.973	1	3	3	1582	NA	NA	0	1	3	3	1582	0.973	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	NW_915625.1||full	0.973	ssDNA
NW_915616.1	1	2	18	1579	0.96	0.96	1	2	18	1579	NA	NA	0	1	2	18	1579	0.96	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	circular	NW_915616.1||full	0.96	ssDNA
NW_915590.1	1	2	103	1270	0.92	0.92	1	2	103	1270	NA	NA	0	1	2	103	1270	0.92	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_915590.1||full	0.92	ssDNA
NW_915572.1	1	2	265	1806	0.967	0.967	1	2	265	1806	NA	NA	0	1	2	265	1806	0.967	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	circular	NW_915572.1||full	0.967	ssDNA
NW_915553.1	1	2	1	1567	0.947	0.947	1	2	1	1567	NA	NA	0	1	2	1	1567	0.947	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_915553.1||full	0.947	ssDNA
NW_915550.1	1	3	2	1538	0.9	0.9	1	3	2	1538	NA	NA	0	1	3	2	1538	0.9	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	NW_915550.1||full	0.9	ssDNA
NW_915537.1	1	2	485	1565	0.96	0.96	1	2	485	1565	NA	NA	0	1	2	485	1565	0.96	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_915537.1||full	0.96	ssDNA
NW_915511.1	1	2	59	1560	0.993	0.993	1	2	59	1560	NA	NA	0	1	2	59	1560	0.993	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_915511.1||full	0.993	ssDNA
NW_915346.1	1	2	1	1301	0.76	0.76	1	2	1	1301	NA	NA	0	1	2	1	1301	0.76	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_915346.1||full	0.76	ssDNA
NW_915275.1	1	2	2	1516	0.98	0.98	1	2	2	1516	NA	NA	0	1	2	2	1516	0.98	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NW_915275.1||full	0.98	ssDNA
NW_915168.1	1	2	20	1501	0.98	0.98	1	2	20	1501	NA	NA	0	1	2	20	1501	0.98	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_915168.1||full	0.98	ssDNA
NW_915111.1	1	2	153	1493	0.893	0.893	1	2	153	1493	NA	NA	0	1	2	153	1493	0.893	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_915111.1||full	0.893	ssDNA
NW_914827.1	1	2	221	1449	0.94	0.94	1	2	221	1449	NA	NA	0	1	2	221	1449	0.94	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_914827.1||full	0.94	ssDNA
NW_914754.1	1	2	3	1441	0.953	0.953	1	2	3	1441	NA	NA	0	1	2	3	1441	0.953	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NW_914754.1||full	0.953	ssDNA
NW_914728.1	1	2	3	1412	0.993	0.993	1	2	3	1412	NA	NA	0	1	2	3	1412	0.993	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NW_914728.1||full	0.993	ssDNA
NW_914715.1	1	2	59	1420	0.947	0.947	1	2	59	1420	NA	NA	0	1	2	59	1420	0.947	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_914715.1||full	0.947	ssDNA
NW_914344.1	1	3	1	1383	1.0	1.0	1	3	1	1383	NA	NA	0	1	3	1	1383	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NW_914344.1||full	1.0	ssDNA
NW_914291.1	1	2	236	1597	0.94	0.94	1	2	236	1597	NA	NA	0	1	2	236	1597	0.94	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	circular	NW_914291.1||full	0.94	ssDNA
NW_914280.1	2	3	474	1837	1.0	1.0	2	3	474	1837	NA	NA	0	2	3	474	1837	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	circular	NW_914280.1||full	1.0	ssDNA
NW_914096.1	1	2	3	1315	0.933	0.933	1	2	3	1315	NA	NA	0	1	2	3	1315	0.933	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NW_914096.1||full	0.933	ssDNA
NW_914052.1	1	2	1	1249	0.76	0.76	1	2	1	1249	NA	NA	0	1	2	1	1249	0.76	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_914052.1||full	0.76	ssDNA
NW_914048.1	1	2	4	1348	0.707	0.707	1	2	4	1348	NA	NA	0	1	2	4	1348	0.707	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_914048.1||full	0.707	ssDNA
NW_913924.1	1	2	2	1325	0.967	0.967	1	2	2	1325	NA	NA	0	1	2	2	1325	0.967	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_913924.1||full	0.967	ssDNA
